truck_id,timestamp,gps_lat,gps_lon,temperature_c,humidity_percent,battery_level_percent,shock_event,refrigeration_status,cold_chain_status,engine_status,event_type,alert_level,nearby_charger_available,distance_to_next_charger_km
TRUCK_053,2025-06-26T21:41:05.788748,24.668379,95.456985,8.11,67.12,69.3,False,On,BREACH,On,normal,none,,
TRUCK_012,2025-06-26T21:41:06.788748,11.641131,83.610694,0.76,74.28,45.47,False,On,OVERCOOLED,On,normal,none,True,24.5
TRUCK_047,2025-06-26T21:41:06.788748,36.371625,73.214027,4.85,55.01,78.86,True,On,NORMAL,On,normal,none,,
TRUCK_016,2025-06-26T21:41:07.788748,21.301909,94.85121,8.57,45.72,45.8,False,On,BREACH,On,normal,none,,
TRUCK_073,2025-06-26T21:41:08.788748,22.687499,70.001355,25.98,48.37,82.7,False,On,BREACH,On,normal,none,False,35.45
TRUCK_054,2025-06-26T21:41:09.788748,12.285201,89.696379,9.82,50.28,72.65,False,On,BREACH,On,normal,none,,
TRUCK_001,2025-06-26T21:41:18.788748,12.184265,96.309382,1.84,50.05,68.16,False,On,OVERCOOLED,On,normal,none,True,5.47
TRUCK_027,2025-06-26T21:41:18.788748,13.654188,72.497327,9.58,48.52,79.25,False,On,BREACH,On,normal,none,True,47.91
TRUCK_090,2025-06-26T21:41:21.788748,11.896857,86.341111,7.83,53.4,75.16,False,On,NORMAL,On,normal,none,False,38.62
TRUCK_094,2025-06-26T21:41:23.788748,12.133993,74.973739,7.28,46.02,12.43,False,On,NORMAL,On,normal,none,,
TRUCK_010,2025-06-26T21:41:29.788748,17.818486,87.350401,6.53,75.61,83.1,False,Off,BREACH,On,normal,none,,
TRUCK_039,2025-06-26T21:41:45.788748,24.758109,80.817072,22.54,43.99,33.09,False,On,NORMAL,On,normal,none,,
TRUCK_014,2025-06-26T21:41:52.788748,35.349588,73.552042,5.91,66.56,18.45,False,On,NORMAL,On,normal,none,False,5.79
TRUCK_089,2025-06-26T21:41:55.788748,30.565082,95.28728,5.2,45.32,79.65,False,On,NORMAL,On,normal,none,False,30.11
TRUCK_058,2025-06-26T21:42:01.788748,33.209439,68.701962,-13.06,68.31,71.75,False,On,BREACH,On,normal,none,False,47.44
TRUCK_052,2025-06-26T21:42:05.788748,8.86334,94.394185,2.46,60.14,63.8,False,On,NORMAL,On,normal,none,True,36.31
TRUCK_056,2025-06-26T21:42:08.788748,30.554997,75.508264,19.21,47.9,64.01,False,On,NORMAL,On,normal,none,,
TRUCK_063,2025-06-26T21:42:14.788748,30.610332,96.77299,0.61,57.76,16.52,False,On,OVERCOOLED,On,normal,none,True,49.13
TRUCK_098,2025-06-26T21:42:26.788748,29.634262,86.423727,8.76,45.87,23.2,False,Off,BREACH,On,normal,none,,
TRUCK_061,2025-06-26T21:42:41.788748,34.810482,84.63266,-18.76,72.45,51.4,False,On,OVERCOOLED,On,normal,none,False,35.33
TRUCK_070,2025-06-26T21:42:44.788748,10.102281,89.585018,1.64,59.16,38.28,False,On,OVERCOOLED,On,normal,none,,
TRUCK_082,2025-06-26T21:42:47.788748,21.513084,76.645311,-15.72,61.0,75.23,False,On,NORMAL,On,normal,none,True,28.67
TRUCK_074,2025-06-26T21:43:08.788748,28.655728,86.468676,-18.3,63.07,69.37,False,On,OVERCOOLED,Stalled,fault,high,,
TRUCK_057,2025-06-26T21:43:09.788748,15.746321,86.857382,8.55,54.92,32.59,False,On,BREACH,On,normal,none,False,34.15
TRUCK_036,2025-06-26T21:43:23.788748,33.99479,95.131391,0.56,73.37,61.22,False,On,OVERCOOLED,On,normal,none,False,38.89
TRUCK_019,2025-06-26T21:43:24.788748,27.434186,70.193074,1.7,67.06,24.55,False,On,OVERCOOLED,On,normal,none,False,19.02
TRUCK_017,2025-06-26T21:43:55.788748,31.489093,82.472377,0.52,61.44,23.3,False,On,OVERCOOLED,On,normal,none,,
TRUCK_071,2025-06-26T21:43:58.788748,34.724114,95.138638,1.89,47.01,82.14,False,On,OVERCOOLED,On,normal,none,True,14.85
TRUCK_087,2025-06-26T21:44:03.788748,26.807653,84.095784,6.12,51.2,52.74,True,Off,BREACH,On,shock,low,True,38.41
TRUCK_076,2025-06-26T21:44:12.788748,27.189997,94.932613,8.93,75.62,41.65,False,On,BREACH,On,normal,none,False,41.37
TRUCK_078,2025-06-26T21:44:20.788748,17.967901,88.762367,5.47,66.11,36.64,False,On,NORMAL,On,normal,none,False,13.62
TRUCK_005,2025-06-26T21:44:22.788748,19.024556,95.472208,1.18,41.19,53.58,False,On,OVERCOOLED,On,normal,none,True,28.12
TRUCK_068,2025-06-26T21:44:22.788748,22.007227,96.868228,1.9,68.17,90.07,False,On,OVERCOOLED,On,normal,none,False,20.71
TRUCK_006,2025-06-26T21:44:23.788748,13.373786,86.846897,7.21,51.96,67.2,False,On,NORMAL,On,normal,none,,
TRUCK_050,2025-06-26T21:44:51.788748,36.364871,78.595923,3.33,65.73,80.85,False,On,NORMAL,On,normal,none,,
TRUCK_096,2025-06-26T21:44:51.788748,12.437954,87.581745,8.54,40.2,23.3,False,On,BREACH,On,normal,none,,
TRUCK_041,2025-06-26T21:45:00.788748,13.910954,85.465296,7.3,62.84,67.29,False,On,NORMAL,On,normal,none,,
TRUCK_086,2025-06-26T21:45:03.788748,27.625863,74.169948,13.02,64.72,20.59,True,On,OVERCOOLED,On,normal,none,,
TRUCK_064,2025-06-26T21:45:04.788748,17.748858,76.362573,14.57,59.53,50.15,False,On,OVERCOOLED,On,normal,none,True,21.98
TRUCK_009,2025-06-26T21:45:06.788748,26.631477,90.411175,0.77,59.53,20.83,False,Off,BREACH,On,normal,none,,
TRUCK_065,2025-06-26T21:45:11.788748,35.79152,76.951454,21.94,61.48,47.35,False,On,NORMAL,On,normal,none,False,13.22
TRUCK_062,2025-06-26T21:45:13.788748,29.692829,78.023446,2.03,57.54,57.59,False,On,NORMAL,On,normal,none,,
TRUCK_032,2025-06-26T21:45:14.788748,19.727999,84.236022,5.54,61.09,48.24,False,On,NORMAL,On,normal,none,,
TRUCK_049,2025-06-26T21:45:15.788748,37.30372,84.781189,8.3,79.61,10.98,False,On,BREACH,Stalled,normal,none,,
TRUCK_084,2025-06-26T21:45:22.788748,30.925111,75.024122,6.79,45.99,38.98,False,On,NORMAL,On,normal,none,,
TRUCK_060,2025-06-26T21:45:26.788748,15.305262,83.941902,3.59,50.12,26.02,False,On,NORMAL,On,normal,none,,
TRUCK_100,2025-06-26T21:45:29.788748,35.644452,82.075757,2.95,42.26,13.13,False,On,NORMAL,Stalled,normal,none,True,22.64
TRUCK_059,2025-06-26T21:45:32.788748,33.05058,69.00678,3.45,56.77,61.51,False,On,NORMAL,On,normal,none,True,7.74
TRUCK_099,2025-06-26T21:45:36.788748,26.25487,83.259676,-15.63,51.02,64.67,False,On,NORMAL,On,normal,none,,
TRUCK_002,2025-06-26T21:45:56.788748,32.436717,75.52375,2.42,70.15,71.14,False,On,NORMAL,On,normal,none,False,19.51
TRUCK_030,2025-06-26T21:46:02.788748,22.349351,93.627658,1.75,73.29,38.87,False,On,OVERCOOLED,On,normal,none,,
TRUCK_022,2025-06-26T21:46:03.788748,33.475411,82.94605,1.41,45.73,46.55,False,On,OVERCOOLED,On,normal,none,,
TRUCK_035,2025-06-26T21:46:16.788748,25.025564,78.100899,6.28,46.71,36.29,False,On,NORMAL,On,normal,none,False,20.9
TRUCK_048,2025-06-26T21:46:36.788748,21.432784,69.594435,-15.09,46.91,14.56,False,On,NORMAL,On,rescuing,medium,,
TRUCK_028,2025-06-26T21:46:40.788748,20.109494,71.046592,-14.48,57.15,92.3,False,On,BREACH,On,normal,none,,
TRUCK_080,2025-06-26T21:46:42.788748,23.57573,96.676368,0.7,41.59,88.8,False,On,OVERCOOLED,On,normal,none,,
TRUCK_066,2025-06-26T21:46:47.788748,10.706264,81.504539,7.06,52.28,91.63,False,On,NORMAL,On,normal,none,True,29.1
TRUCK_034,2025-06-26T21:46:48.788748,15.47885,76.438261,22.68,46.87,68.15,False,On,NORMAL,On,normal,none,True,37.63
TRUCK_021,2025-06-26T21:46:55.788748,12.946961,81.157993,-13.56,42.16,86.4,True,On,BREACH,On,normal,none,False,8.88
TRUCK_029,2025-06-26T21:47:01.788748,31.864756,69.573052,17.27,46.54,57.78,False,On,NORMAL,On,normal,none,False,19.69
TRUCK_044,2025-06-26T21:47:02.788748,31.572242,83.405892,2.78,51.46,72.32,False,On,NORMAL,On,normal,none,,
TRUCK_067,2025-06-26T21:47:06.788748,32.19276,91.514522,9.55,66.4,38.76,False,On,BREACH,On,normal,none,False,20.22
TRUCK_038,2025-06-26T21:47:13.788748,27.758958,74.601738,4.43,60.73,49.79,False,On,NORMAL,On,normal,none,,
TRUCK_043,2025-06-26T21:47:25.788748,18.912699,70.470107,-16.16,47.77,17.87,False,On,NORMAL,On,normal,none,,
TRUCK_088,2025-06-26T21:47:28.788748,33.495809,82.479525,1.52,59.3,36.59,False,On,OVERCOOLED,On,normal,none,,
TRUCK_011,2025-06-26T21:47:29.788748,37.243026,87.981615,0.48,61.55,54.94,False,On,OVERCOOLED,On,normal,none,,
TRUCK_033,2025-06-26T21:47:31.788748,29.21823,87.590283,5.22,46.11,24.71,False,On,NORMAL,On,normal,none,False,17.13
TRUCK_042,2025-06-26T21:47:45.788748,35.490519,92.800964,0.34,54.25,37.7,False,On,OVERCOOLED,On,normal,none,True,38.08
TRUCK_025,2025-06-26T21:47:51.788748,19.989167,82.76183,7.44,69.15,29.33,False,On,NORMAL,On,normal,none,,
TRUCK_072,2025-06-26T21:47:52.788748,11.566889,78.209473,2.93,69.71,52.77,False,On,NORMAL,On,normal,none,False,26.88
TRUCK_013,2025-06-26T21:48:00.788748,12.847115,85.462125,21.02,73.11,57.26,False,On,NORMAL,On,normal,none,True,32.41
TRUCK_077,2025-06-26T21:48:04.788748,31.061281,69.479604,1.39,57.16,46.93,False,On,OVERCOOLED,On,normal,none,,
TRUCK_091,2025-06-26T21:48:11.788748,15.967945,93.579382,9.26,41.26,13.61,False,On,BREACH,On,normal,none,False,31.77
TRUCK_055,2025-06-26T21:48:16.788748,33.355428,85.156821,5.23,63.92,11.67,False,On,NORMAL,On,normal,none,True,33.8
TRUCK_008,2025-06-26T21:48:22.788748,14.878307,72.981648,3.33,53.34,28.4,False,On,NORMAL,On,normal,none,,
TRUCK_051,2025-06-26T21:48:22.788748,23.297622,78.121509,-17.83,47.89,70.81,False,On,NORMAL,On,rescuing,medium,True,30.19
TRUCK_075,2025-06-26T21:48:53.788748,35.124121,95.875303,6.72,65.92,78.03,False,On,NORMAL,On,normal,none,False,42.62
TRUCK_007,2025-06-26T21:49:01.788748,35.96482,96.589497,4.12,53.96,26.75,False,On,NORMAL,On,normal,none,,
TRUCK_037,2025-06-26T21:49:01.788748,19.220037,70.31126,1.58,55.98,22.43,False,On,OVERCOOLED,On,normal,none,,
TRUCK_095,2025-06-26T21:49:08.788748,13.318598,82.052444,6.06,73.96,80.08,False,On,NORMAL,On,normal,none,,
TRUCK_020,2025-06-26T21:49:10.788748,23.886257,93.840218,9.65,46.72,44.41,True,On,BREACH,On,normal,none,,
TRUCK_085,2025-06-26T21:49:11.788748,20.503302,69.203879,8.55,73.48,25.02,False,On,BREACH,On,normal,none,True,43.99
TRUCK_023,2025-06-26T21:49:15.788748,35.61338,83.803956,4.31,70.39,47.25,False,On,NORMAL,On,normal,none,,
TRUCK_093,2025-06-26T21:49:19.788748,29.397154,73.465231,6.13,52.6,67.64,False,On,NORMAL,On,normal,none,,
TRUCK_015,2025-06-26T21:49:24.788748,9.034679,71.317024,-14.54,76.5,92.29,False,On,BREACH,On,normal,none,True,17.18
TRUCK_097,2025-06-26T21:49:24.788748,35.805291,73.242696,2.31,57.15,70.63,False,On,NORMAL,Off,normal,none,,
TRUCK_018,2025-06-26T21:49:31.788748,14.704717,93.884356,-19.01,67.87,44.76,False,On,OVERCOOLED,Off,normal,none,,
TRUCK_092,2025-06-26T21:49:32.788748,33.391904,80.454434,4.83,41.58,36.96,False,On,NORMAL,On,normal,none,True,49.42
TRUCK_003,2025-06-26T21:49:37.788748,15.734721,69.679319,7.52,57.4,51.53,False,On,NORMAL,On,normal,none,,
TRUCK_026,2025-06-26T21:49:43.788748,21.733285,86.691212,9.08,66.06,15.08,False,On,BREACH,On,normal,none,,
TRUCK_069,2025-06-26T21:49:50.788748,22.291648,73.470595,0.27,42.21,28.35,False,On,OVERCOOLED,On,normal,none,,
TRUCK_004,2025-06-26T21:50:01.788748,8.834695,77.756683,20.17,73.92,82.5,False,Off,BREACH,On,fault,high,,
TRUCK_083,2025-06-26T21:50:01.788748,31.330232,92.987278,1.87,72.51,56.77,False,On,OVERCOOLED,On,normal,none,,
TRUCK_046,2025-06-26T21:50:06.788748,26.24941,75.31669,8.91,49.71,89.77,False,On,BREACH,On,normal,none,False,13.53
TRUCK_081,2025-06-26T21:50:06.788748,33.091701,91.95383,8.34,70.28,25.57,False,On,BREACH,On,normal,none,,
TRUCK_031,2025-06-26T21:50:15.788748,14.97135,83.840405,6.28,47.65,56.79,False,On,NORMAL,On,normal,none,False,40.22
TRUCK_082,2025-06-26T21:50:20.788748,30.397611,92.196376,-18.32,64.52,74.33,False,On,OVERCOOLED,On,normal,none,False,46.44
TRUCK_020,2025-06-26T21:50:21.788748,26.1256,80.404177,4.71,60.15,56.72,False,On,NORMAL,On,normal,none,,
TRUCK_034,2025-06-26T21:50:32.788748,16.044592,82.758441,21.01,77.67,36.0,False,Off,BREACH,On,normal,none,True,37.0
TRUCK_055,2025-06-26T21:50:33.788748,30.603086,84.300701,3.84,52.83,87.25,False,On,NORMAL,On,normal,none,False,42.09
TRUCK_074,2025-06-26T21:50:35.788748,18.939515,91.93381,-19.35,41.43,88.42,False,On,OVERCOOLED,On,normal,none,,
TRUCK_087,2025-06-26T21:50:39.788748,16.414121,93.131243,1.8,46.45,61.2,False,On,OVERCOOLED,On,normal,none,False,6.83
TRUCK_079,2025-06-26T21:50:43.788748,27.207557,78.339499,5.44,46.95,44.24,False,On,NORMAL,On,normal,none,,
TRUCK_086,2025-06-26T21:50:50.788748,30.250489,91.13572,26.61,42.1,32.3,False,Off,BREACH,On,normal,none,,
TRUCK_003,2025-06-26T21:51:02.788748,9.53045,79.661404,5.61,40.64,29.47,False,On,NORMAL,On,rescuing,medium,,
TRUCK_089,2025-06-26T21:51:03.788748,11.17137,90.899505,4.91,73.99,88.38,False,On,NORMAL,On,normal,none,False,18.86
TRUCK_049,2025-06-26T21:51:17.788748,9.404943,69.474132,3.03,44.96,67.68,False,On,NORMAL,On,normal,none,,
TRUCK_032,2025-06-26T21:51:21.788748,12.644109,90.759301,2.06,54.17,80.64,False,On,NORMAL,On,normal,none,,
TRUCK_095,2025-06-26T21:51:29.788748,37.599563,81.048417,1.18,60.63,11.05,False,On,OVERCOOLED,On,normal,none,,
TRUCK_084,2025-06-26T21:51:46.788748,21.957405,95.264502,5.0,49.61,81.72,False,On,NORMAL,On,normal,none,,
TRUCK_061,2025-06-26T21:51:49.788748,10.643243,72.101725,-17.14,40.5,64.03,False,On,NORMAL,On,normal,none,False,8.88
TRUCK_022,2025-06-26T21:51:54.788748,15.327381,81.339095,4.17,63.0,98.29,False,On,NORMAL,On,normal,none,,
TRUCK_051,2025-06-26T21:51:57.788748,35.057232,74.304567,-18.0,54.35,97.74,False,On,NORMAL,On,normal,none,False,29.55
TRUCK_005,2025-06-26T21:52:00.788748,16.299923,96.685213,5.24,73.22,34.84,False,On,NORMAL,On,normal,none,False,36.44
TRUCK_100,2025-06-26T21:52:00.788748,10.865961,89.252237,3.09,72.63,90.45,False,On,NORMAL,On,normal,none,False,30.11
TRUCK_076,2025-06-26T21:52:04.788748,15.963908,95.315811,3.13,58.77,11.3,False,On,NORMAL,On,normal,none,False,30.82
TRUCK_027,2025-06-26T21:52:07.788748,17.093297,73.23243,7.92,77.74,74.02,False,On,NORMAL,On,normal,none,True,7.54
TRUCK_091,2025-06-26T21:52:10.788748,28.391192,80.776565,21.67,68.88,44.45,False,Off,BREACH,On,fault,high,True,20.77
TRUCK_006,2025-06-26T21:52:15.788748,13.584668,96.332853,8.55,48.45,54.79,False,On,BREACH,On,normal,none,,
TRUCK_064,2025-06-26T21:52:29.788748,31.180858,75.52591,22.76,52.59,99.85,False,Off,BREACH,On,fault,high,False,31.68
TRUCK_041,2025-06-26T21:52:31.788748,30.510673,81.527233,7.11,45.19,49.98,False,On,NORMAL,On,normal,none,,
TRUCK_057,2025-06-26T21:52:35.788748,26.394619,92.199212,6.33,69.44,77.53,False,On,NORMAL,On,normal,none,False,36.47
TRUCK_067,2025-06-26T21:52:42.788748,22.809662,72.128713,7.37,72.45,25.27,False,On,NORMAL,On,normal,none,False,35.26
TRUCK_002,2025-06-26T21:52:59.788748,28.62214,85.773283,3.09,40.91,67.13,False,On,NORMAL,On,normal,none,False,43.05
TRUCK_043,2025-06-26T21:53:11.788748,8.921561,88.609844,-17.05,79.16,39.98,False,On,NORMAL,On,normal,none,,
TRUCK_066,2025-06-26T21:53:16.788748,17.078068,96.10054,3.01,61.22,69.98,False,On,NORMAL,On,normal,none,False,36.87
TRUCK_035,2025-06-26T21:53:25.788748,20.706025,77.187248,2.05,63.17,10.74,False,On,NORMAL,Stalled,normal,none,True,38.63
TRUCK_060,2025-06-26T21:53:26.788748,27.103893,89.562842,0.53,49.05,72.45,False,On,OVERCOOLED,On,normal,none,,
TRUCK_098,2025-06-26T21:53:32.788748,26.899441,92.962952,2.02,43.89,99.94,False,Off,BREACH,On,normal,none,,
TRUCK_096,2025-06-26T21:53:36.788748,33.096489,94.842145,0.15,77.9,36.1,False,On,OVERCOOLED,On,normal,none,,
TRUCK_004,2025-06-26T21:53:38.788748,9.931433,74.031743,15.69,71.86,58.79,False,On,NORMAL,On,normal,none,,
TRUCK_092,2025-06-26T21:53:38.788748,36.299425,90.943968,9.13,75.3,47.02,True,On,BREACH,On,normal,none,True,35.14
TRUCK_001,2025-06-26T21:53:40.788748,19.17414,88.378786,0.35,65.48,89.94,False,On,OVERCOOLED,On,normal,none,True,17.8
TRUCK_018,2025-06-26T21:53:43.788748,31.559653,85.481434,-19.63,51.27,78.21,False,On,OVERCOOLED,On,normal,none,,
TRUCK_033,2025-06-26T21:53:44.788748,28.708946,80.996726,5.31,50.74,40.58,False,On,NORMAL,On,normal,none,True,44.66
TRUCK_093,2025-06-26T21:53:47.788748,32.939416,80.487014,6.9,64.04,14.06,False,On,NORMAL,On,normal,none,,
TRUCK_036,2025-06-26T21:53:55.788748,23.866952,71.60658,1.35,42.18,86.84,False,On,OVERCOOLED,On,normal,none,True,26.39
TRUCK_065,2025-06-26T21:53:56.788748,19.061789,71.07285,18.71,75.91,87.96,False,On,NORMAL,Stalled,fault,high,False,34.51
TRUCK_038,2025-06-26T21:54:00.788748,34.26902,70.598966,3.38,71.01,47.25,False,On,NORMAL,Stalled,normal,none,,
TRUCK_048,2025-06-26T21:54:03.788748,8.595814,96.391278,-13.1,47.77,51.33,False,On,BREACH,On,normal,none,,
TRUCK_031,2025-06-26T21:54:26.788748,37.449064,94.084797,1.03,63.32,60.17,False,On,OVERCOOLED,On,normal,none,False,19.04
TRUCK_052,2025-06-26T21:54:31.788748,10.186575,73.652225,5.71,54.32,88.88,False,On,NORMAL,On,normal,none,False,23.32
TRUCK_069,2025-06-26T21:54:36.788748,8.872665,87.185917,8.7,70.82,90.44,False,On,BREACH,On,normal,none,,
TRUCK_014,2025-06-26T21:54:48.788748,23.171589,82.49201,6.2,79.56,21.7,False,On,NORMAL,On,normal,none,False,44.61
TRUCK_090,2025-06-26T21:54:54.788748,9.220444,96.515931,0.56,44.77,31.61,False,On,OVERCOOLED,On,normal,none,False,5.16
TRUCK_080,2025-06-26T21:54:55.788748,35.013358,73.245216,5.37,51.26,38.6,False,On,NORMAL,On,normal,none,,
TRUCK_063,2025-06-26T21:55:12.788748,33.990582,69.688117,2.82,56.75,61.95,False,On,NORMAL,On,normal,none,True,8.37
TRUCK_024,2025-06-26T21:55:13.788748,10.041714,82.243056,-14.78,50.92,59.67,False,On,BREACH,On,normal,none,False,22.13
TRUCK_083,2025-06-26T21:55:50.788748,22.555672,97.131727,0.25,69.1,17.15,False,On,OVERCOOLED,On,normal,none,,
TRUCK_029,2025-06-26T21:55:56.788748,8.553349,79.994151,14.46,49.22,10.36,False,On,OVERCOOLED,On,normal,none,False,19.71
TRUCK_013,2025-06-26T21:55:57.788748,25.346334,92.314441,15.17,79.83,80.52,False,Off,BREACH,On,fault,high,False,15.85
TRUCK_062,2025-06-26T21:55:57.788748,26.780019,92.706493,2.47,46.11,46.67,False,On,NORMAL,On,normal,none,,
TRUCK_021,2025-06-26T21:56:03.788748,20.2395,88.806457,-19.5,40.69,67.05,False,On,OVERCOOLED,On,normal,none,False,48.26
TRUCK_030,2025-06-26T21:56:05.788748,15.426243,87.01632,7.65,43.67,46.13,False,On,NORMAL,Stalled,normal,none,,
TRUCK_037,2025-06-26T21:56:23.788748,14.001485,81.228736,3.82,67.41,52.32,False,On,NORMAL,On,normal,none,,
TRUCK_070,2025-06-26T21:56:29.788748,34.483618,73.361746,9.45,63.19,20.13,False,On,BREACH,On,normal,none,,
TRUCK_097,2025-06-26T21:56:30.788748,12.947478,78.162887,7.52,63.19,39.27,False,On,NORMAL,On,normal,none,,
TRUCK_071,2025-06-26T21:56:33.788748,18.344224,88.238336,3.91,72.01,35.98,True,On,NORMAL,On,normal,none,True,25.18
TRUCK_099,2025-06-26T21:56:42.788748,29.191507,75.365355,-16.93,51.92,25.22,False,On,NORMAL,On,normal,none,,
TRUCK_039,2025-06-26T21:56:46.788748,30.293127,95.443258,17.67,43.39,53.12,False,On,NORMAL,On,normal,none,,
TRUCK_009,2025-06-26T21:56:51.788748,32.338911,72.027319,2.2,51.05,86.68,False,On,NORMAL,On,normal,none,,
TRUCK_044,2025-06-26T21:57:02.788748,19.080514,73.258954,3.31,44.77,52.53,False,On,NORMAL,On,normal,none,,
TRUCK_045,2025-06-26T21:57:05.788748,32.98651,81.837086,6.46,55.05,76.22,False,On,NORMAL,On,normal,none,True,27.81
TRUCK_081,2025-06-26T21:57:06.788748,24.290047,84.338374,7.42,58.03,56.94,False,On,NORMAL,On,normal,none,,
TRUCK_077,2025-06-26T21:57:15.788748,9.533853,73.683014,1.31,51.15,63.34,False,On,OVERCOOLED,On,normal,none,,
TRUCK_019,2025-06-26T21:57:18.788748,10.138625,73.044795,2.08,47.46,26.64,False,Off,BREACH,On,normal,none,True,37.25
TRUCK_025,2025-06-26T21:57:26.788748,17.239289,97.004942,4.53,42.46,96.89,False,On,NORMAL,On,normal,none,,
TRUCK_054,2025-06-26T21:57:27.788748,30.089074,79.540049,7.5,45.79,74.37,False,On,NORMAL,On,normal,none,,
TRUCK_017,2025-06-26T21:57:29.788748,32.670378,91.198818,1.98,60.26,83.66,False,On,OVERCOOLED,On,normal,none,,
TRUCK_050,2025-06-26T21:57:32.788748,10.445606,73.96936,8.98,65.21,23.98,False,On,BREACH,On,normal,none,,
TRUCK_072,2025-06-26T21:57:40.788748,18.405969,84.418765,9.83,40.47,42.0,False,On,BREACH,On,normal,none,True,45.8
TRUCK_023,2025-06-26T21:57:43.788748,23.323982,88.881961,2.99,51.86,91.79,False,On,NORMAL,On,normal,none,,
TRUCK_053,2025-06-26T21:57:44.788748,26.360527,86.191713,3.39,40.23,96.95,False,On,NORMAL,On,normal,none,,
TRUCK_068,2025-06-26T21:57:52.788748,37.59107,90.235176,6.53,70.88,54.89,True,On,NORMAL,On,shock,low,True,11.11
TRUCK_058,2025-06-26T21:57:53.788748,32.265108,73.554139,-14.59,50.34,52.01,False,On,BREACH,On,normal,none,False,39.59
TRUCK_008,2025-06-26T21:58:01.788748,9.512237,70.284755,2.73,67.2,54.47,False,Off,BREACH,On,normal,none,,
TRUCK_094,2025-06-26T21:58:02.788748,18.353448,90.718485,4.83,50.2,51.72,False,Off,BREACH,On,normal,none,,
TRUCK_047,2025-06-26T21:58:04.788748,20.933853,89.243642,7.46,49.84,99.35,False,On,NORMAL,On,normal,none,,
TRUCK_028,2025-06-26T21:58:05.788748,27.923752,73.632823,-19.74,50.54,53.81,True,On,OVERCOOLED,On,normal,none,,
TRUCK_012,2025-06-26T21:58:13.788748,15.585537,87.944542,2.96,52.68,63.26,False,On,NORMAL,On,normal,none,True,15.68
TRUCK_075,2025-06-26T21:58:13.788748,24.001531,72.578759,7.87,64.98,21.85,False,On,NORMAL,Off,normal,none,True,15.58
TRUCK_010,2025-06-26T21:58:18.788748,23.01846,70.871137,0.78,59.5,47.35,False,On,OVERCOOLED,On,normal,none,,
TRUCK_085,2025-06-26T21:58:20.788748,16.907422,80.985723,7.61,48.14,80.43,False,On,NORMAL,On,normal,none,False,46.09
TRUCK_056,2025-06-26T21:58:21.788748,10.28073,91.73973,17.45,52.36,19.94,False,On,NORMAL,On,normal,none,,
TRUCK_088,2025-06-26T21:58:27.788748,12.147689,75.427426,8.64,60.65,61.71,False,On,BREACH,On,normal,none,,
TRUCK_007,2025-06-26T21:58:38.788748,25.37761,82.280498,2.89,65.92,92.29,False,On,NORMAL,On,normal,none,,
TRUCK_042,2025-06-26T21:58:47.788748,25.986449,82.108887,7.29,65.34,61.46,False,On,NORMAL,On,normal,none,False,7.35
TRUCK_059,2025-06-26T21:58:49.788748,13.459056,74.180946,9.71,51.37,90.23,False,On,BREACH,On,normal,none,False,29.07
TRUCK_078,2025-06-26T21:58:54.788748,22.87111,78.600664,4.4,76.55,64.57,False,On,NORMAL,On,normal,none,True,16.14
TRUCK_011,2025-06-26T21:59:17.788748,8.718311,95.420009,7.44,75.53,84.55,False,On,NORMAL,Stalled,fault,high,,
TRUCK_016,2025-06-26T21:59:26.788748,37.114221,76.09273,18.98,57.95,34.69,False,Off,BREACH,On,fault,high,,
TRUCK_015,2025-06-26T21:59:32.788748,11.279589,81.98038,-14.04,73.54,40.4,False,On,BREACH,On,normal,none,False,21.15
